Shipment Date,Str Nbr,Supplier,Weight,Carrier,Carrier X Cost,Carrier Y Cost
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,B,25489.0,X,1200.0,
2015-05-11,2,B,25489.0,Y,,1529.34
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,B,20269.0,X,1200.0,
2015-05-11,1,B,20269.0,Y,,1418.8300000000002
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-11,2,A,17280.0,X,1640.0,
2015-05-11,2,A,17280.0,Y,,1209.6000000000001
2015-05-11,1,A,19712.0,X,2540.0,
2015-05-11,1,A,19712.0,Y,,2365.44
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,1,B,18268.0,X,1200.0,
2015-05-18,1,B,18268.0,Y,,1278.7600000000002
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,2,B,24950.0,X,1200.0,
2015-05-18,2,B,24950.0,Y,,1497.0
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,2,B,24950.0,X,1200.0,
2015-05-18,2,B,24950.0,Y,,1497.0
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,2,B,24950.0,X,1200.0,
2015-05-18,2,B,24950.0,Y,,1497.0
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,2,B,24950.0,X,1200.0,
2015-05-18,2,B,24950.0,Y,,1497.0
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,2,B,24950.0,X,1200.0,
2015-05-18,2,B,24950.0,Y,,1497.0
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,2,B,24950.0,X,1200.0,
2015-05-18,2,B,24950.0,Y,,1497.0
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,1,B,18268.0,X,1200.0,
2015-05-18,1,B,18268.0,Y,,1278.7600000000002
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,1,B,18268.0,X,1200.0,
2015-05-18,1,B,18268.0,Y,,1278.7600000000002
2015-05-18,2,B,24950.0,X,1200.0,
2015-05-18,2,B,24950.0,Y,,1497.0
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,2,B,24950.0,X,1200.0,
2015-05-18,2,B,24950.0,Y,,1497.0
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,2,B,24950.0,X,1200.0,
2015-05-18,2,B,24950.0,Y,,1497.0
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,2,B,24950.0,X,1200.0,
2015-05-18,2,B,24950.0,Y,,1497.0
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,1,B,18268.0,X,1200.0,
2015-05-18,1,B,18268.0,Y,,1278.7600000000002
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,1,B,18268.0,X,1200.0,
2015-05-18,1,B,18268.0,Y,,1278.7600000000002
2015-05-18,1,A,19407.0,X,2540.0,
2015-05-18,1,A,19407.0,Y,,2328.8399999999997
2015-05-18,1,B,18268.0,X,1200.0,
2015-05-18,1,B,18268.0,Y,,1278.7600000000002
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,1,B,18268.0,X,1200.0,
2015-05-18,1,B,18268.0,Y,,1278.7600000000002
2015-05-18,1,B,18268.0,X,1200.0,
2015-05-18,1,B,18268.0,Y,,1278.7600000000002
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
2015-05-18,1,B,18268.0,X,1200.0,
2015-05-18,1,B,18268.0,Y,,1278.7600000000002
2015-05-18,2,A,17909.0,X,1640.0,
2015-05-18,2,A,17909.0,Y,,1253.63
